timestamp,open,high,low,close,volume,EMA_9,SMA_5,SMA_10,SMA_15,SMA_30,RSI,MACD,MACD_signal,predictions
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,30188.73951916809,30605.722,30482.469,30540.208666666666,29525.992,61.49284122867889,634.1171522085097,706.0791534654967,34554.96
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,30201.066582673386,30635.982,30437.019,30531.18866666667,29698.77233333333,48.545061356778696,572.4167117143988,679.3466651152771,33916.53
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,30209.911934365635,30611.572,30415.49,30519.02333333333,29855.140000000003,47.25917185153399,515.7585693134351,646.6290459549087,33829.6
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,30212.119743166404,30533.55,30449.146,30495.429333333333,29984.70633333333,46.456574074755785,460.9014085227864,609.4835184684842,34266.53
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,30204.707762089784,30485.15,30428.476,30463.494,30105.406666666662,39.79346348622087,405.1719360113311,568.6212019770536,34326.082
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,30170.149957514688,30166.13,30385.926,30377.022666666668,30222.712,40.69766011367273,334.64585998656185,521.8261335789553,34583.066
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,30144.05594248632,30085.57,30360.775999999994,30319.86933333333,30324.874,43.61703039733876,279.5717450385346,473.3752558708711,34511.805
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,30109.65032536232,29987.666,30299.618999999995,30272.882,30374.607666666667,48.85448351526995,224.5245980560212,423.6051243079012,35392.832
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,30088.857280383825,29921.612,30227.581,30273.301333333333,30371.53533333333,44.19852166943439,186.95222252207168,376.27454395073534,34475.7
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,30059.371536465977,29852.812,30168.981,30236.588,30368.504666666664,43.65368247586967,146.79161807214768,330.3779587750178,34511.805
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,30061.809384000982,29897.736,30031.933,30223.196,30348.34633333333,49.04546920348276,136.76787819745005,291.6559426595043,35076.2
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,29973.27840698161,29751.194,29918.382,30157.582,30303.31533333333,36.8264539677325,54.98269307400187,244.32129274240384,34569.26
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,29898.841537059467,29636.976,29812.321,30078.738,30262.19033333333,34.62116713065478,-5.539747613303916,194.3490846712623,34555.773
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,29844.15336402996,29527.024,29724.318,29994.062,30231.656,38.34559190299555,-43.07852880577048,146.86356197585576,34577.09
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,29782.016007866863,29412.78,29632.795999999995,29916.914,30182.66733333333,17.804511364980755,-82.30328867103162,101.03019184647827,33569.984
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,29735.22839368928,29258.858,29578.297,29774.24133333333,30157.225,29.33682872182257,-104.80903171451428,59.86234713427977,33544.555
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,29696.995544472127,29294.138,29522.666000000005,29710.300666666662,30120.744666666666,30.73496017902984,-118.15536564642387,24.25880457813904,33850.28
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,29655.404980383104,29304.574,29470.775,29643.072,30081.047666666665,30.55546467306843,-132.9938282352814,-7.191721984545048,33850.28
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,29613.08947351591,29280.632,29403.828,29576.422666666665,30035.926,31.1302869571377,-146.9998735315603,-35.1533522939481,33798.49
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,29622.3795279088,29377.274,29395.027,29547.622,30005.558,47.04918917252437,-118.5068335382566,-51.824048542809805,34538.01
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,29578.7425677432,29351.648,29305.253,29502.74733333333,29939.885,38.2014369710061,-136.3126075202781,-68.72176033830347,34577.09
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,29540.232305111404,29319.796,29306.967,29455.042666666668,29887.456,39.76849352051839,-148.1009192438505,-84.59759211941288,34583.066
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,29497.608068765367,29286.376,29295.475,29409.308666666668,29841.09533333333,36.60837841237896,-162.00286239771594,-100.07864617507347,34569.26
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,29455.06025664684,29254.352000000003,29267.492,29354.002666666664,29813.652,37.44691802856781,-174.38777099521758,-114.94047113910231,34577.09
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,29418.39622691677,29130.838,29254.056000000004,29306.964,29771.776,30.87235424569819,-180.8042347568444,-128.11322386265073,33798.49
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,29397.662602156008,29135.848,29243.748000000003,29248.784666666663,29735.99033333333,50.95091349328641,-173.9876837466436,-137.28811583944932,35348.035
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,29434.93834528831,29251.204,29285.5,29288.37933333333,29722.980666666663,61.64963535055821,-122.04300493527626,-134.2390936586147,35965.28
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,29449.643511948143,29344.804000000004,29315.590000000004,29311.918,29695.328,54.81328964273314,-94.98625652254486,-126.38852623140076,35433.28
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,29450.254160797755,29421.528,29337.94,29318.837333333333,29656.449666666667,54.88081321048024,-82.7759122502066,-117.66600343516193,35433.28
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,29447.831744559368,29489.05,29309.944,29332.387333333336,29624.65066666667,52.40628830727541,-74.63691417643349,-109.06018558341624,35315.777
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,29446.065569999355,29532.872000000003,29334.360000000004,29340.12266666667,29557.182,51.686874817166014,-67.07938674910474,-100.66402581655392,35315.777
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,29431.84301224513,29439.556,29345.38,29336.852,29523.57633333333,50.48510565707827,-70.47141640861446,-94.62550393496603,35056.86
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,29431.751711016263,29409.344,29377.074,29346.841333333334,29494.956666666665,54.09970698691759,-62.18766282095385,-88.13793571216361,35448.242
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,29408.57653891908,29358.194,29389.861,29344.69133333333,29460.557,38.396268386315526,-73.41061755631017,-85.19247208099293,34577.09
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,29340.76988240562,29219.090000000004,29354.07,29279.65933333333,29413.640666666663,39.30650765330076,-118.819136308437,-91.91780492648176,34583.066
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,29069.033884709737,28657.738,29095.305,29108.819333333337,29305.783333333333,19.61378677644128,-321.1292961705476,-137.76010317529494,33421.56
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,28767.530486796768,28007.77,28723.663,28899.51,29177.27633333333,17.57818873793974,-521.3978339978967,-214.4876493398153,33400.582
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,28500.778430598755,27341.586,28375.465000000004,28698.578,29053.943333333336,18.53687557958825,-668.6912145293172,-305.32836237771573,32069.086
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,28269.699581677272,26739.583999999995,28048.889000000003,28506.43533333333,28930.219,19.78832030052933,-769.2937068028914,-398.1214312627509,31530.031
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,28055.421618617653,26218.866,27718.978000000003,28309.002,28807.983,17.448335549785696,-844.377668478166,-487.3726787058339,31509.049
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,27855.47945264774,26105.384,27381.561,28098.664666666664,28673.724666666665,6.289216401575985,-899.2390325430824,-569.7459494732836,31915.795
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,27713.203504752,26181.128,27094.449,27876.15133333333,28582.265333333336,14.512468589071844,-901.9221065820566,-636.1811808950383,31915.795
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,27559.8881517252,26197.136,26769.361,27649.355333333333,28480.636666666665,14.110413315861706,-913.9019269079544,-691.7253300976216,31915.795
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,27409.900334306083,26171.14,26455.362,27422.972666666665,28370.904999999995,13.836567180214471,-922.4488297056524,-737.8700300192278,31915.795
2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22322,27270.64729899825,26149.23,26184.048,27195.728666666662,28264.058,13.634813741369072,-922.0343651772891,-774.7028970508401,31915.795
2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64216,27153.75956768028,26158.384,26131.884,26973.835333333333,28156.979,15.572619541680808,-904.4693645903644,-800.656190558745,31915.795
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655,27050.383609783454,26095.84,26138.484000000004,26761.57933333333,28049.215666666667,13.548939693192564,-878.9460237933126,-816.3141572056586,32169.213
2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99488,27116.97924945957,26403.098,26300.117,26647.27333333333,27997.05733333333,37.44155259335505,-721.5892636384342,-797.3691784922138,32841.71
2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.25848,27135.280324675485,26651.094,26411.11700000001,26520.606,27932.648666666664,37.78143726895669,-623.2939186323201,-762.5541265202351,32774.656
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401,27015.830291257087,26635.776,26392.503000000004,26334.624,27807.141666666663,43.3154001476697,-647.6058401388436,-739.5644692439569,32906.32
2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15056,26894.75226126395,26576.432,26367.408000000003,26280.066666666666,27694.443000000003,47.3359002292228,-670.1009827420858,-725.6717719435827,33357.992
2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.77698,26792.228034476502,26526.333999999995,26311.087,26267.767333333333,27583.63866666667,47.54304206567806,-674.9467955196487,-715.526776658796,33357.992
2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.47667,26710.12623055241,26177.308,26290.203,26259.180666666663,27478.87933333333,47.67378064340516,-662.9388505958632,-705.0091914462096,33357.992
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609,26621.71560703544,25882.514,26266.804,26234.916,27370.675666666662,46.85553651297917,-657.5581661046235,-695.5189863778925,32932.523
2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39337,26538.754045941936,25852.778,26244.277,26212.594666666664,27260.79833333333,47.22070098576121,-648.5548586986151,-686.126160842037,33274.85
2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52386,26460.87364101828,25843.758,26210.095,26192.858,27145.761333333336,42.3601474439193,-636.6747191788272,-676.2358725093951,33057.83
2023-09-07,25759.95,26443.14,25615.38,26255.0,27687.49567,26440.28627683807,25920.856,26223.595,26181.01,27028.580666666665,50.80671027960935,-580.6201971142727,-657.1127374303707,33729.184
2023-09-08,26255.0,26445.5,25647.26,25910.5,28999.76471,26387.30764897272,25908.714,26043.011,26163.04,26906.197666666663,48.46494875633232,-557.5675636207961,-637.2037026684558,35341.33
2023-09-09,25910.5,25945.09,25796.64,25901.61,10980.62277,26338.73788392566,25923.832,25903.173,26152.48,26787.726333333336,48.80317279141131,-533.8615110134233,-616.5352643374492,35195.387
2023-09-10,25901.6,26033.66,25570.57,25841.61,18738.26914,26289.025095395114,25933.734,25893.256,26140.762666666666,26668.245666666666,47.29660079971404,-513.9908257966672,-596.0263766292928,34702.934
2023-09-11,25841.6,25900.69,24901.0,25162.52,41682.32,26176.3745855742,25814.248,25829.003,26078.146,26525.99066666667,41.25202372555541,-546.737601472465,-586.1686215979273,34458.605
2023-09-12,25162.53,26567.0,25131.48,25840.1,56434.38537,26142.747126941184,25731.268,25826.062,26059.486,26410.532666666662,29.399273576909025,-512.1113134523912,-571.35715996882,33375.156
2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.82753,26150.672414263103,25793.568,25851.141,25959.86333333333,26303.568333333336,38.07366956013779,-448.6814716879162,-546.8220223126393,34407.69
2023-09-14,26222.0,26860.49,26126.77,26522.73,38333.1725,26187.878172904548,25917.792,25920.812,25908.046,26214.326,58.40751945308868,-369.8826900013592,-511.4341558503833,35764.715
2023-09-15,26522.73,26888.0,26224.0,26600.0,26227.29369,26229.09035568164,26069.47,26001.602000000003,25951.994,26143.309,61.68209191665959,-297.7665768281149,-468.7006400459297,35796.973
2023-09-16,26599.99,26777.0,26445.0,26559.67,13960.93351,26262.14832016224,26348.9,26081.574,26002.302,26141.18433333333,60.21460497883551,-241.0892052327981,-423.17835308330336,35796.973
2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.10277,26288.68448818124,26486.382,26108.825,26046.16866666667,26156.968,58.4064725153834,-196.5018718719948,-377.8430568410417,35962.16
2023-09-18,26527.5,27409.0,26377.35,26762.51,43000.43256,26336.06703941973,26594.484,26194.026,26098.922,26179.05133333333,63.7777065059716,-140.58299961641387,-330.3910453961161,35568.24
2023-09-19,26762.5,27483.57,26667.79,27210.26,36190.52187,26423.48633557176,26731.99,26324.891000000003,26191.20466666667,26213.06033333333,68.59930752282028,-59.451883181231096,-276.20321295313914,34468.535
2023-09-20,27210.25,27388.63,26800.0,27125.0,34207.21867,26493.63770208248,26836.99,26453.23,26280.06466666667,26246.329666666665,67.65679043644951,-2.011471351030196,-221.3648646327173,34608.25
2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.82662,26501.08193188071,26838.672,26593.786,26333.94,26263.399,53.98586334910299,-1.4120436054145102,-177.3743004272568,35449.33
2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.2292,26508.98773869884,26849.198,26667.79,26355.616,26268.313,59.31364640299977,0.0357364642841275,-141.89229304894863,35962.16
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026,26515.68496483368,26811.888,26703.186,26399.98,26281.51,59.39145960008132,0.8361825420906825,-113.34659793074076,35961.07
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771,26488.954468333337,26619.512,26675.751,26423.098,26287.789,55.27203257806892,-24.67795437748645,-95.61286922008992,35430.83
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039,26470.540021489483,26455.474,26646.232,26453.978,26297.37033333333,67.65435914872576,-39.88489407940506,-84.46727419195295,34556.016
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,26445.653019327736,26386.192,26612.432,26524.588,26301.367,57.224761522469336,-57.97688508142528,-79.16919636984743,35961.07
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978,26438.3867173916,26344.762,26596.98,26560.114,26309.8,53.13240364627637,-59.41970555216904,-75.21929820631175,35315.777
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491,26496.68704567673,26433.848,26622.868,26613.406666666662,26286.635,59.04090216839509,-8.148756285063428,-61.80518982206209,35961.07
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219,26537.71434112444,26565.564,26592.538,26639.022,26273.534,55.49131293471103,22.98533509269692,-44.84708483911029,35430.83
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307,26580.19890702633,26697.114,26576.294,26663.192666666662,26307.59333333333,57.16827448287157,51.55152822236778,-25.56736222681468,35959.926
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468,26721.43601636659,27051.294,26718.743,26758.71933333333,26380.510666666665,69.23620302094497,155.51100684849007,10.648311588246276,34413.53
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,26798.743414751065,27275.598,26810.18,26823.186,26434.677333333333,58.990110878034166,195.4572535572952,47.61009998205606,35959.926
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,26861.5150732914,27356.612,26895.23,26867.44933333333,26483.185666666664,52.92839650651238,219.0982473769327,81.9077294610314,35315.26
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,26953.220565982563,27530.934,27048.249,26905.336666666662,26548.270666666667,58.255711430946185,263.2120944165072,118.16860245212656,35959.926
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,26998.937509393418,27620.5,27158.807,26924.362666666664,26602.213666666667,61.17255375310046,265.40417292994607,147.61571654769045,35964.137
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,27092.152758470795,27608.204,27329.749,27015.23,26674.585,65.78880320883363,305.63438631877216,179.2194505019068,35566.598
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,27178.604482637667,27700.636,27488.117,27106.998666666663,26731.307333333338,66.05629839124194,335.71134112404616,210.51782862633468,34552.957
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,27252.449034384623,27798.754000000004,27577.683,27196.40466666666,26798.19233333333,70.79790509094802,352.2895667848861,238.872176258045,34413.53
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,27286.21613095058,27761.064,27645.999,27285.854,26854.476,65.00783488590955,335.1836231654888,258.13446563953374,35566.598
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,27296.606517856744,27757.01,27688.755,27358.208,26906.093,63.28088947690266,302.0073582424229,266.9090441601116,35958.113
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,27254.49786606661,27545.896,27577.05,27401.798,26963.193,55.27616031850357,231.52216654210133,259.8316686365096,35426.94
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,27205.01107945523,27306.488,27503.562,27427.574,26993.844,46.905734604327456,164.41551017811798,240.74843694483127,34538.01
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,27170.709971506763,27095.478000000003,27447.116,27416.948,27015.177333333333,49.467008084975234,118.1316567855065,216.22508091296632,35076.2
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,27138.886974353627,26947.95,27354.507,27413.316000000003,27026.169,48.680608492623946,79.76371858006314,188.9328084463857,35502.28
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,27140.41327691837,26900.756,27328.883,27426.088666666663,27044.640666666663,37.82527125299135,72.85922319311794,165.71809139573216,34577.09
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,27276.44994923504,27225.808,27385.852000000003,27459.96933333333,27109.34433333333,61.723033190815165,174.04288950598857,167.38305101778343,35964.137
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,27388.395954317835,27553.064,27429.776,27520.06266666667,27171.624333333337,61.19801232249169,242.9687489875141,182.5001906117296,35964.137
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,27481.55635889077,27844.664,27470.071000000004,27579.632,27223.54066666667,56.68024686179047,288.14611753871213,203.6293759971261,35959.926
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,27604.77172300731,28216.91,27582.43,27641.974666666665,27273.65566666667,65.97989210397256,351.664840847614,233.2364689672237,34552.957
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,27811.19855071505,28719.888,27810.322000000004,27792.55133333333,27358.457,69.25650895375871,473.63130679222377,281.3154365322237,34104.688
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,28021.058695651293,29001.692,28113.75,27924.465333333334,27469.847666666665,70.65575816287037,582.9974974121615,341.6518487082113,33948.67
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,28218.19882609272,29321.002,28437.033,28060.184666666668,27583.591666666664,71.75094584822413,668.6333732834828,407.0481536232656,34029.434
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,28703.377943497955,30271.0,29057.831999999995,28403.714,27800.05933333333,86.42828178077367,973.6082233446796,520.3601675675484,32994.508
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,29225.313149162208,31312.804,29764.857,28825.887999999995,28055.871,89.95876043987236,1269.4782258331434,670.1837792206675,32242.135
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,29752.386834258752,32278.206,30499.047,29299.616666666665,28328.912333333334,96.28090189252649,1532.5531482861225,842.6576530337585,36922.414
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,30192.314150842467,33126.578,31064.135,29784.692666666662,28593.24533333333,93.68084042730467,1693.7282795722313,1012.8717783414533,38113.09
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,30562.28473576548,33906.490000000005,31613.746,30260.18533333333,28843.879666666668,90.7836234783052,1779.9913222656503,1166.2956871262927,38497.074
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,30914.15626219514,34108.692,32189.846,30741.452,29079.2,91.07981914359166,1842.3668534668725,1301.5099203944087,38171.387
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,31275.32963598137,34229.324,32771.064,31253.012666666666,29333.16433333333,91.22269990247564,1905.7307385565248,1422.354084026832,38286.05
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,31595.269672387803,34225.06,33251.632999999994,31741.051333333333,29583.57,89.06641345873403,1929.5759392557484,1523.7984550726153,38286.05
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,31899.719705152947,34322.68199999999,33724.63,32150.31733333333,29805.143333333333,90.51266146383492,1939.4341912080708,1606.9256022997065,38322.277
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,32251.890734641736,34628.564,34267.527,32618.68533333333,30069.374,92.21106991242073,1987.4107226099368,1683.0226263617528,39688.67
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,32520.86066118037,34800.682,34454.687000000005,33060.12466666666,30319.878333333338,86.64346888775391,1964.0727831372133,1739.232657716845,39657.363
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,32740.452595064384,34838.86,34534.092,33460.329333333335,30551.152,82.49302857319415,1905.47191565132,1772.4805093037403,39832.035
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,32972.614335559905,34956.328,34590.694,33819.86466666667,30806.208,82.72550003493413,1865.3892768444057,1791.0622628118736,39240.25
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,33176.540902005465,35030.74999999999,34676.716,34160.003333333334,31042.234333333334,82.01373050253328,1808.723741860708,1794.5945586216403,40046.633
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,33363.49581180619,34955.68199999999,34792.123,34496.912,31278.54833333333,70.60085568454758,1746.4444339178008,1784.9645336808726,37920.117
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,33567.058230626826,35047.188,34923.935,34652.187333333335,31527.950666666668,67.18151031665673,1705.909540983419,1769.1535351413818,37993.21
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,33772.82440756529,35228.776,35033.818,34765.653333333335,31795.770666666667,64.29155703226094,1672.7074506105128,1749.864318235208,37867.734
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,34065.65096681022,35556.579999999994,35256.454000000005,34912.655999999995,32106.136333333336,77.23336844196703,1713.4964971774898,1742.5907540236644,38718.477
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,34389.24887013065,36014.53,35522.64,35122.653999999995,32453.67333333333,83.94937081931891,1773.8330265712502,1748.8392085331816,40695.477
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,34663.323983118695,36431.312,35693.497,35338.51933333333,32799.35233333333,80.4640446339719,1787.1993327735254,1756.5112333812503,38751.336
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,34903.4045848077,36764.314,35905.751,35537.39466666666,33139.42333333333,77.43900857036607,1772.0499791397087,1759.618982532942,38636.664
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,35059.35712632744,36931.95599999999,36080.366,35666.530666666666,33459.77166666667,69.20862252863611,1692.0275513167508,1746.1006962897038,38822.977
